企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
天津鑫能联合科技有限公司,数据分析工程师,天津,,3000.0,5000.0,1、按照完成现场线损日常运维工作，编制并提交相关报告并协助客户梳理完善管理规范； 2、负责线损管控各项指标的分析工作，各类指标无法满足客户要求时，出具问题分析及解决方案，并与项目经理协商解决； 3、协助专责开展线损指标异常分析并对高损负损整治优化； 4、完成线损项目验收材料确认工作；负责或配合完成现场项目回款工作。 5、负责收集线损指标提升需求，及时提交公司并推进项目拓展。 6、负责分析现场线损指标变化情况，及时形成公司线损典型案例与完善需求。 二、岗位任职资格要求： 1、计算机专业或相关专业大学专科以上学历、了解MySQL或者oracle数据库的配置优先。 2、熟练掌握及运行数据分析技术和统计学方法，有较强的数据敏感度，良好的数字逻辑思维能力及洞察能力 3、良好的组织协调能力、沟通表达能力、应变能力 4、有同期系统相关运维工作经验者优先 5、吃苦耐劳，勇于克服困难 职位福利：五险一金、年底双薪、包住、餐补、带薪年假、免费班车、定期体检、高温补贴,大专,经验不限,,全职,仪器仪表制造,,,2024-08-06,,2024.0,,智联招聘
昂坤视觉,光学算法工程师杭州,杭州,,18000.0,35000.0,岗位职责： 1、研发下一代半导体缺陷检测设备和量测设备算法； 2、负责光学检测设备中的数据模拟，计算，和分析； 3、查阅及复现已有论文算法，设计及实现原创算法； 4、提升现有算法检测能力及性能优化； 5、数据分析，数学建模，优化求解。 任职要求： 1、硕士及以上学历，光学，物理，应用数学，计算机等相关专业，博士为佳； 2、扎实的数学及专业基础，熟悉常见的信号及图像处理、机器视觉和机器学习算法； 3、 有较强的计算背景，能够针对光学数据进行模拟和计算分析； 4、具备编程经验，能够使用matlab等工具进行光学模拟和数据分析； 5、具备良好的英语阅读能力； 6、有较强的逻辑思维能力和分析问题能力，快速学习能力及良好的沟通与合作能力； 7、半导体领域相关工作经验者优先。,硕士,1-3年,,全职,电子/半导体/集成电路,,,2024-08-26,,2024.0,,智联招聘
北京先见科技有限公司,图像算法工程师,北京,,20000.0,40000.0,职位描述： 1、追踪学术前沿，参与计算机视觉和深度学习算法的研究和开发； 2、将***的算法(如文字识别、机械手定位、缺陷检测等)在工业场景中落地； 3、负责视觉检测算法的系统集成设计、开发和调试。 任职要求： 1、硕士及以上学历，计算机、数学等相关专业，2年以上相关行业工作经验； 2、熟悉图像处理各种算法的基本原理，并能够灵活运用算子进行图像匹配、定位、分割、边缘提取； 3、熟练使用Halcon、Vision Pro、OpenCV等任一种视觉软件库进行视觉系统开发，以上条件满足任一条件即可； 4、精通C、C++、C#、python等任一编程语言或工具； 5、有嵌入式编程、tensorrt编程经验的优先，有机器视觉自动化工业检测项目、缺陷检测经验且成功应用者优先。,硕士,1-3年,,全职,计算机软件,,,2024-06-14,,2024.0,,智联招聘
易事特集团股份有限公司,DSP控制算法工程师,西安,,15000.0,30000.0,职责描述： 1、负责变流器产品控制算法的仿真与设计工作； 2、负责变流器产品控制软件的编写、调试与维护工作； 3、负责变流器产品的需求分析，并制定相关技术方案等工作； 4、负责解决产品在客户现场出现的技术问题，并不断升级改进产品性能与产品质量。 任职要求： 1、电力电子及传动、控制工程等相关专业，本科以上学历； 2、具有控制算法与软件开发工作经验； 3、熟悉控制理论和电力电子基本拓扑电路原理， 4、需具有储能逆变器、光伏逆变器、APF、UPS、DCDC等电力电子产品开发经验； 5、能吃苦耐劳，有较强的沟通和协调能力。,本科,3-5年,,全职,电气机械/电力设备,,,2024-06-26,,2024.0,,智联招聘
成都环宇知了科技有限公司,数据分析师,成都,,8000.0,10000.0,"【岗位职责】 1、负责业务逻辑模型的梳理与管理，实现各个业务线数据埋点，数据清洗与校验； 2、参与数据仓库建设，共同搭建公司业务指标体系； 3、负责公司数据架构和大数据平台的运维，以及数据库的调优； 4、针对公司业务需求，优化数据体系，对业务指标进行清洗和梳理 【岗位要求】 1、本科及以上学历，计算机、数理统计、信息管理类专业优先； 2、至少2年的数据清理，评估，统计模型和数据分析经验； 3、熟练使用python(必须)，精通包括但不限于（pandas,numpy等数据处理库）； 4、熟悉基于Hadoop, Hive等分布式计算平台的原理与开发，熟练使用linux系统及常见命令； 5、熟悉数仓理论(范式建模，雪花，星系建模)， 熟悉MySQL体系结构和工作原理，有Mongodb，SQLServer数据读写经验更佳； 6、掌握BI分析工具，有数据可视化经验更佳； 7、良好的逻辑思维能力和数据素养，能够发现数据中隐含的变化及存在的问题和的信息；",本科,经验不限,,全职,互联网,,,2024-08-23,,2024.0,,智联招聘
西安利普电子医疗设备有限责任公司,控制算法工程师（医疗器械）,深圳,,11000.0,19000.0,工作内容： 1、负责医疗器械的算法开发、测试。 2、根据项目或产品设计规格要求，完成算法的设计、验证和优化并输出相关文档。 3、根据项目实际要求参与新产品技术预研。 4、根据实际工作要求对已量产项目的嵌入式软件的维护及优化。 任职要求： 1、本科以上学历，自动化、应用数学、电气、电子、机械电子，控制工程、生物医学工程等理工科专业，对算法研发有兴趣。 2、熟悉C/C++语言，熟悉STM32。 3、了解常用的嵌入式实时操作系统。 5、沟通表达能力良好，英文基础良好，能阅读专业技术领域英文文献。,硕士,经验不限,,全职,医疗设备/器械,,,2024-05-30,,2024.0,,智联招聘
浙江腾视智驾科技有限公司,图形图像算法工程师,杭州,,15000.0,30000.0,"岗位职责： 1、负责ADAS(车道线偏离，前车过近，行人检测，交通标识识别等）相关算法实现； 2、负责DMS（疲劳监测、人脸识别等）相关算法实现； 3、负责公司嵌入式软件产品图形图像算法研究与实现； 4、负责跟进最新的技术进展，开发或组合运用新技术，更新和改进已有的算法； 5、完成上级领导交办的其他工作。 任职要求： 1、本科及以上学历,计算机、电子工程、自动化、数学等相关专业； 2、有OpenGL/Direct3D等三维经验优先； 3、熟悉C/C++编程、Android/Linux嵌入式研发、常用图像处理库OpenCV、神经网络主流开源软件； 4、熟悉图像拼接、图像增强等相关算法； 5、具备扎实的几何、线性代数、信号处理、图像处理、模式识别等理论基础； 6、具有良好的沟通能力和协调能力，具备团队合作精神，工作积极主动，有责任心。 工作时间：8:30-18:00 双休 入职缴纳五险一金",本科,3-5年,,全职,人工智能,,,2024-07-18,,2024.0,,智联招聘
北京英博电气股份有限公司,软件算法工程师,廊坊,,25000.0,35000.0,岗位职责： 1.负责电力电子产品嵌入式软件、算法软件的整体方案设计、设计实施； 2.负责产品需求导入分析，与客户、前端进行软件、控制功能需求的获取； 3.负责问题分析，在试验、交付阶段进行软件问题的解决； 4.负责控制算法的软件仿真； 任职要求： 1.本科及以上学历，电力电子与电力传动、电气、电子等相关专业； 2.具有5年以上电力电子产品软件开发经验，有有源滤波器/储能变流器/光伏、风电变流器产品设计经验，对这些产品的常用控制算法精通； 3.熟练运用CCS、keil、MATLAB等设计软件，对C语言、VHDL语言熟练运用； 4.能够独立设计、调试软件控制器，进行参数整定。熟悉常用规约并能进行修改、维护。,本科,5-10年,,全职,电力/水利/热力/燃气,,,2024-08-16,,2024.0,,智联招聘
山西戴德测控技术股份有限公司,图像算法工程师（双休+五险一金+车补+餐补）,太原,,8000.0,15000.0,工作职责： 1、对现场采集的视频、数据进行分析，挖掘内在算法逻辑； 2、负责图像处理中相关算法的研发，包括图像分割、模态转换、域迁移、数据增广、数据关联等技术研发； 3、负责机器视觉相关算法的设计、实现、测试、优化和改进； 4、根据上下游小组的意见和需求，协助算法对接、联调，对算法进行调整； 5、书写条理清晰、描述明确的相关文档。 任职要求: 1、数学、计算机、软件工程等相关专业毕业；本科学历，3年以上相关行业工作经验，硕士及以上，1年以上相关行业工作经验； 2、熟悉图像处理基本算法及原理，能熟练应用openCV； 3、熟悉机器学习、深度学习等人工智能算法，熟练应用YOLO/Pytorch/Tensorflow等深度学习框架； 4、熟悉Python、C++、Matlab等至少一种编程语言； 5、具有较强的学习能力，良好的沟通能力和团队协作精神。 待遇： 1、基本工资：8K至15K； 2、周末双休； 3、五险一金； 4、午餐补助； 5、年终奖； 6、专业组奖金； 7、项目奖金； 8、工作地址在榆次金科智慧城（大学城附近）。,本科,1-3年,,全职,专用设备制造,,,2024-08-31,,2024.0,,智联招聘
株洲菲仕绿能科技有限公司,电机控制算法工程师（新能源汽车 电控）,天津,,20000.0,40000.0,职责描述： 根据公司业务发展实际需求和市场需求，负责新产品开发、产品改良及公司技术标准的制定等MCU应用层设计方面相关的工作，确保公司产品开发满足市场需求。 任职条件： 1、具备新能源系统开发经验； 2、具备26262相关软件开发流程经验； 3、具备MCU控制策略开发经验，具备应用层软件建模及测试经验； 4、熟悉三电系统主要控制策略，并具备量产化项目应用经验。 工作经验： 1、5年以上新能源三电核心软件开发的相关经验； 2、3个以上新能源三电核心软件量产项目应用经验； 3、熟悉26262软件开发标准及流程； 4、熟悉MCU控制策略及新能源系统控制器基本功能； 5、熟悉Matlab/Simulink软件建模方法和建模标准； 6、熟悉Matlab/Simulink软件测试方法； 7、熟悉新能源系统架构和系统开发方式； 8、掌握基本的测试标定工具（CANOe、INCA等）； 9、有较强的团队协作和沟通能力，有较强逻辑分析和解决问题的能力。 该数据由 整理,本科,5-10年,,全职,新能源汽车,,,2024-08-21,,2024.0,,智联招聘
