企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
苏州思萃融合基建技术研究所有限公司,算法工程师,苏州,,13000.0,23000.0,岗位职责： 1.负责机器学习、深度学习算法的开发和性能提升，研究主题包括但不限于：趋势预测、异常检测、迁移学习等； 2.负责对接产品的数据需求，涉及数据埋点、数据清洗、数据分析模型等； 3.紧跟学术前沿，开展高水平和创新性研究，积极跟进领域内技术的落地； 4.推动研发算法在实际场景中的性能优化和落地。 岗位要求： 1.熟练掌握C/C++、Python和R语言至少其一，熟练掌握常用的统计分析方法，能够追踪检索和学习相关领域国内外的前沿论文，能独立完成代码的复现和验证工作； 2.具备扎实的机器学习和深度学习理论基础，掌握Tensorflow/Torch等任一种主流框架，掌握熟悉典型的预测、回归、时间序列等相关算法，具备一定的模型训练和优化的经验； 3.有较强的学习和沟通能力，数学、计算机等相关专业、具有建筑工程背景或建筑相关应用场景实施经验的优先。 薪资待遇：应届生10w-15w，工作1-3年为15w-20w，工作3-5年为21w-30w,硕士,不限,1,全职,,相城经开区阳澄湖国际科创园3号楼4层,相城经开区阳澄湖国际科创园3号楼4层,2022-08-17,2022-09-08,2022.0,2022.0,智联招聘
北京鼎盛福祥科技有限公司,大数据分析师,呼和浩特,赛罕,10000.0,15000.0,任职要求：1、须已毕业的本科及以上学历，年龄20-28之间；2、签订正式合同、五险一金；3、无经验者，由公司项目经理带;岗位职责：1、深入理解业务与管理优化方向，创建数据分析模型和数据采集整理方案;2、通过模型来诊断经营问题，参与业务改进方案的测试和评价，提供数据分析服务，根据分析结果提出建议;3、参与公司大数据平台建设和数据挖掘工作，从销售与市场、供应链运营和生产等数据中寻找数据商业价值点和机会;职位要求 ：1、有志于IT、金融行业长远发展（金融、经济学专业可放宽至大专）；或对金融、IT行业有强烈意愿者。2、良好的沟通能力，很好的亲和力和较强的人际交往能力；3、精力充沛，喜爱竞争挑战和有强烈成功欲望；4、遵守纪侓和行业规范，具有敬业精神及团队合作意识；5、正直诚信，忠于企业，传承企业文化，愿意与企业一起发展成长；第一年工资专科：8000-10000元/月、本科以上：9000-12000元/月；第二年工资专科：12000-16000元/月、本科以上：16000-19000元/月【温馨提示】：每日简历投递量非常大，欢迎主动与我联系,本科,不限,8,全职,,如意大厦A座,如意大厦A座,2022-11-22,2022-12-23,2022.0,2022.0,智联招聘
浙江银轮智能装备有限公司,算法工程师,台州,,8000.0,15000.0,"技能要求 1.机器学习模式识别、摄影测量与遥感、计算机、数学、自动化等相关专业本科以上学历 2. 熟悉C++及Python等语言，了解cuda编程、并有相关语言项目开发经验 3.熟悉OpenCV，掌握常用的图像处理算法 4.了解软件Halcon,或VisionPro或其他3D视觉软件开发平台 5.做事认真踏实、善于分析解决问题，具备良好的团队合作精神 6.有深度学习相关经验，熟悉常用的深度学习框架（caffe，TensorFlow等） 岗位要求 1.负责轨检车项目的3D视觉（线激光）算法开发，包括视觉算法的实现、视觉软件的编写等； 2.通过图像算法、按照要求对图像进行识别、增强处理等； 3.优化并维护现有的图像处理算法",大专,1-3年,2,全职,,浙江银轮智能装备有限公司,浙江银轮智能装备有限公司,2022-06-07,2022-07-08,2022.0,2022.0,智联招聘
高新人(大连)品牌管理有限公司,数据分析师/Data Architect,大连,沙河口区,20000.0,25000.0,首选的概要文件 1.为团队创建报告和数据可视化 2.作为所有内部数据分析需求的研发运营联络人，与跨职能团队协调需求 3.运用思维方式、解决问题的能力和运营管理经验来寻求解决方案 4.记录相关的交付成果，并在春季scrum会议上向项目负责人展示 5.独立识别趋势，发明新的数据分析方法，并帮助推动现有和未来产品的改进 6.大专以上学历，数量相关专业，有相关经验或能力 7.有数据分析、可视化和沟通的经验 8.有使用Power BI(或类似工具)创建仪表板/可视化的经验 9.熟练使用SQL，熟悉Python或R 10.熟练使用Microsoft Windows和Office软件，尤其是Excel和PowerPoint 11.良好的英语口语沟通能力 福利待遇： 1、13薪+年终奖+带薪年假10天+带薪病假12天+六险一金+年度体检+礼品（生日、结婚、生育、端午、中秋等每个节日都有意外惊喜） ； 2、多元化的员工培训（技能培训、拓展培训、英语培训、储备干部培训等）； 3、健全的员工关怀机制，公司设有健身俱乐部，提倡员工健康生活，快乐工作； 4、公司内部培训和晋升体系完善，每年度薪资涨幅美丽； 5、签订正规劳动合同并按照薪资全额缴纳社保公积金，并提供相关技能培训及良好的发展空间 6、外企工作环境，非常注重员工语言能力提升，每周免费为员工提供外教口语课 7、公司氛围超级nice，欲寻求踏实靠谱有责任心的员工；。马 克 数 据 网,大专,5-10年,2,全职,,软景中心,软景中心,2022-07-09,2022-07-16,2022.0,2022.0,智联招聘
青岛中科欧力尔化学有限公司,算法工程师,乐山,五通桥区,17000.0,25000.0,1、负责工厂数字孪生建设； 2、基于AR\VR技术，进行核心设备、自动化产线的远程应用技术研究； 3、相关机器视觉算法研发与技术落地。,硕士,不限,1,全职,,五通桥区,五通桥区,2022-05-16,2022-06-16,2022.0,2022.0,智联招聘
广州云铂科技有限公司,初级数据分析师,广州,天河区,8000.0,12000.0,内容：岗位职责： 1、负责业务数据分析，推进数据指标口径统一化和规范化； 2、 对产品线核心指标进行监控、分析，能从数据中主动发现问题，并定期输出业务分析报告； 3、 参与构建各种分析和预测模型，通过跟踪重点数据，发现潜在机会，为业务提供数据支撑； 4、能独立完成相关业务数据目标规划和拆解，且建立周期性预警机制。 5、对业务数据与用户数据进行深度挖掘，定期输出报告，为公司业务发展提供数据支持 职业要求： 1.全日制统招本科学历以上，优秀者大专学历亦可，想往数据分析发展； 2.一年数据处理或者数据分析的经验者优先； 3.对数据敏感，了解SQL，熟悉MySQL、Oracle数据库，能应用分析函数及相关的统计分析工具； 4.具有较强的沟通及表达分析能力； 5.了解过BI相关工具； 6.公司上班时间朝九晚六，周末双休，五险一金、年底双薪，福利待遇良好；,大专,不限,3,全职,,广州高德置地广场,广州高德置地广场,2022-01-28,2022-05-03,2022.0,2022.0,智联招聘
吉林省鲲鹏工业互联网有限责任公司,三维视觉算法研究员（视觉引导算法工程师）,长春,朝阳区,10000.0,20000.0,工作内容：1.负责开发点云模板匹配算法，负责前瞻算法的设计与实现。2.负责开发深度相机等传感器内参、外参标定的可靠算法。3.提升点云模板匹配算法运行效率。岗位要求：1.硕士及以上学历，计算机或数学等相关专业。2.多视图几何、三维重建、点云模板匹配等方向做过深入的钻研与实践。3.熟悉单目、双目及各种不同深度相机的噪声模型和内参、外参标定。4.具有较好的数学功底和良好的英语阅读能力。5.精通C/C+，具备较强编程能力。6.具有较强的分析问题和解决问题的能力，有持续自我学习的能力和意愿，善于沟通和逻辑表达。7.相关方向曾发表顶会论文的优先。8.可适应短期出差。,硕士,1-3年,2,全职,,博才路与学海街交叉口,博才路与学海街交叉口,2022-06-14,2022-07-15,2022.0,2022.0,智联招聘
齐鲁空天信息研究院,北斗无人驾驶与自动化控制工程师,济南,历城区,10000.0,15000.0,岗位要求： 1.熟悉无人车、无人船、智能机器人等无人系统自动驾驶、导航与控制、场景感知、地图构建、路径规划、紧急避障、集群协同、电子通信、人机交互等； 2.熟悉控制系统、人工智能、深度学习、机器学习基本原理； 3.具有一定的编程能力，熟悉C/C++编程语言，熟悉ROS系统、Linux操作系统； 4.硕士及以上学历。 岗位职责： 1.熟悉无人车、无人船、智能机器人等无人系统自动驾驶、导航与控制、场景感知、地图构建、路径规划、紧急避障、集群协同、电子通信、人机交互等； 2.熟悉控制系统、人工智能、深度学习、机器学习基本原理； 3.具有一定的编程能力，熟悉C/C++编程语言，熟悉ROS系统、Linux操作系统； 4.硕士及以上学历。,硕士,不限,5,全职,,齐鲁空天信息研究院,齐鲁空天信息研究院,2022-08-08,2022-09-06,2022.0,2022.0,智联招聘
沈阳新松机器人自动化股份有限公司,激光导航算法工程师_,沈阳,浑南区,0.0,0.0,"工作职责： 1.负责移动机器人基于2D/3D激光雷达的未知环境地图构建、自主定位算法。 2.负责多传感器融合（Visual, Lidar, IMU,轮式里程计)定位算法研究及实现。 3.负责优化在动态变化环境中的机器人定位算法，提升算法精度和稳定性。 任职要求： 1.了解激光SLAM相关解决方案。 2.有激光导航项目开发经验。 3.适应出差，抗压能力强。 其他要求： 精通 C/C++，具有良好的代码编写习惯。 了解Boost、Eigen、Ceres与g2o 等相关开源库。 熟悉ROS机器人操作系统下软件开发与仿真。 具有扎实的数学基础，熟悉线性代数、概率论、图优化理论等相关知识。 熟悉Cartographer、LOAM等典型激光SLAM算法、常用数据融合算法。",本科,1-3年,2,全职,,沈阳新松机器人自动化股份有限公司,沈阳新松机器人自动化股份有限公司,2022-06-29,2022-07-19,2022.0,2022.0,智联招聘
长沙凌云网络科技有限公司,大数据开发工程师（中级）,长沙,开福,11000.0,17000.0,012- 大数据开发工程师（中级）1名 岗位要求： 一、 3年以上企业数据治理工作经验，有智慧交通行业数据治理经验者优先； 二、 熟练使用主流数据库(如ORACLE/PostgreSQL/MYSQL等)，SQL查询优化⽅法; 三、 熟悉HADOOP生态，能够熟练使用HIVE/HBASE/SPARK/FLINK等进行数据开发; 四、 具备复杂的业务需求梳理能力，较强的文档编制和沟通能力。 岗位职责： 一、负责公司产品的研发; 二、对已有系统提供必要的技术支持，并承担相关功能改进任务; 三、负责系统性能优化，保证平台安全、稳定、快速运行。 工作地点：长沙含浦 工作时间：5天8小时，加班另外结算工资。 工作福利：购买社保和节假日员工福利 薪资待遇： 元/月(具体面议) （来自 马克数据网）,大专,3-5年,1,全职,,长沙开福万达广场C2座,长沙开福万达广场C2座,2022-09-24,2022-10-25,2022.0,2022.0,智联招聘
武汉硕晟信息服务有限公司,数据分析师助理/年底十三薪,武汉,武昌区,6000.0,9000.0,"岗位职责： 1深入理解业务，能主动识别分析业务和数据问题，为业务流程优化、数据效果评估和策略优化提供建议，提升决策双效(效率和效果) 2、负责项目日常数据报表的数据分析、日常规则维护及优化，完成数据核对、数据分析、制作可视化报表、数据差异跟踪等常态化的数据工作，定期组织运营分析会议。 3、与团队内其他成员共同优化数据分析平台，优化数据分析的流程，规范和方法。 任职要求: 1、专科及以上学历， 2、具有较强的逻辑思维能力，沟通能力、执行力、数据分析能力; 3、思维敏捷,性格开朗，责任感强，工作积极主动，具备学习意识，有良好的团队协作意识; 4、熟练使用SQL、Excel、可视化报表工具应用软件。",大专,不限,5,全职,,绿地蓝海A座,绿地蓝海A座,2022-07-29,2022-08-29,2022.0,2022.0,智联招聘
青岛震游软件科技有限公司,《21万顶薪》广告投放数据分析师00,青岛,,7000.0,12000.0,"岗位职责：""1、协助公司游戏产品在海外平台的投放管理（Unity，Facebook，Google Adwords等） 2、通过数据监控和分析，竞争对手监控及搜索营销标杆案例研究，不断优化账户，提高ROI； 3、与创意团队沟通完成各广告平台及商店等素材优化，提升广告效果； 4、分析海外市场及竞品动向，对高成功率游戏有自己的认知，定期分析数据报告，并找出相应的改进方法，保证推广正常有效推进。"" 岗位任职要求""1、本科以上学历，英语较好，欧美国家留学经验优先；2、市场营销、计算机、广告、英语等相关专业优先；3、性格踏实、注重细节，有高度上进心和责任心，有良好的团队合作精神和沟通协调能力，能承受较强的工作压力。4、优秀的逻辑思考能力，对数据敏感，具有一定商业思维。更多数据：www.macrodatas.cn",本科,1-3年,10,全职,,青岛市市南区香港中路30号甲伟东世奥国际大厦,青岛市市南区香港中路30号甲伟东世奥国际大厦,2022-06-17,2022-07-17,2022.0,2022.0,智联招聘
贵州省创敢科技有限责任公司,数据分析师（助理）,南宁,西乡塘,6000.0,12000.0,工作职责： 1、根据后台数据库，以及运营部门给出的数据，对特定区域的市场进行分析，给出开发建议； 2、利用 Power Bi 等可视化工具，对消费者喜好，热门产品的盈利及宣传方式进行综合分析； 3、通过python等工具对已有数据进行综合分析并建模，预测后续是否能实现盈利； 4、对不同种类的产品进行综合分析，根据热销单品和特点，给出综合性的可行方案； 5、负责协助进行数据模型的训练以及上线工作； 6、根据反馈改进标注结果质量，确保模型上线结果质量，及时跟进相关进度； 任职资格： 1、大学专科及以上学历； 2、有相关行业工作经验者优先； 3、掌握数据分析相关软件的操作和使用，具有一定编程、建模能力者优先； 4、能够理解学习数据的背景知识，精确地完成任务； 5、工作认真负责，承压能力较强，良好的团队合作精神。 （更多数据，详见马克数据网）,大专,不限,10,全职,,南宁软件园(科园东五路)A区8层,南宁软件园(科园东五路)A区8层,2022-11-09,2022-12-10,2022.0,2022.0,智联招聘
视微影像(河南)科技有限公司,图像算法工程师[洛阳],洛阳,涧西区,8000.0,16000.0,主要职责：- 在多位有10多年算法研发经验的硅谷博士带领下，研究开发医疗成像仪器相关算法，并用C++实现，包括去噪、增强、分割、配准、分类、识别等- 修复bug，准备相关文档，算法设计审查，代码审查- 与软件工程师，系统工程师等联合开发- 出差不超过20%。工作地点在上海或洛阳。基本要求：- 图像处理或人工智能相关工程背景，硕士学历，3年以上工作经验- 精通常见图像处理算法，扎实的数学功底- 精通Matlab或openCV等快速prototype工具- 出色的解决问题能力，良好的沟通能力，与团队能够默契的合作。其他加分项：- 熟悉GPU编程(openCL 或 CUDA)是非常大的加分- 熟悉流行的深度学习框架: TensorFlow 或 Caffe- 熟悉Qt， Windows开发环境- 熟悉C++和面向对象编程， 良好的编程习惯- 医疗器械背景，经历过完整的产品开发流程并拿到CFDA认证- 理解并使用Windows多线程- 培训带领新人，能够带领2~3人小团队进行研发,硕士,不限,2,全职,,国家大学科技园,国家大学科技园,2022-03-26,2022-04-04,2022.0,2022.0,智联招聘
亚创(西安)科技有限公司,数据分析师,沈阳,浑南区,8000.0,12000.0,工厂和供应链数据维护/分析 支持项目经理进行数据维护分析 良好的英文水平,本科,1-3年,1,全职,,沈阳综合保税区,沈阳综合保税区,2022-03-30,2022-04-29,2022.0,2022.0,智联招聘
湖南奥仕博才人力资源管理有限责任公司,自动驾驶系统架构师/智能驾驶系统架构师,长沙,岳麓区,20000.0,40000.0,一、岗位职责1、负责定义自动驾驶相关产品的技术方案；2、负责协调团队内部资源，根据设计架构组织实施；3、负责系统架构相关支撑平台的软件设计与维护；二、任职要求1、计算机、软件、双控工程等相关硕士以上学位；2、具有3年以上自动驾驶、车路协同系统产品设计经验，牵头完成2款以上系统产品的设计的优先；3、掌握系统产品设计相关架构及方法；4、具有相关产品设计、熟悉Apollo系统、ROS、JT808、1078等协议者优先。来自：马 克 团 队,硕士,不限,1,全职,,学士路与医专路交汇湖南检验检测特色产业园A3栋,学士路与医专路交汇湖南检验检测特色产业园A3栋,2022-03-29,2022-04-29,2022.0,2022.0,智联招聘
贵州欣生泰科技有限公司,数据分析师助理,福州,鼓楼区,6000.0,8000.0,岗位职责: 1、负责常规业务数据提取、处理及分析工作; 2、负责数据监测、处理和通报，并及时反馈、解决及跟进数据咨询和策略; 3、负责综合经营及数据库营销活动数据提取和分析。 4、对日常数据进行实时收集、更新、汇总、跟进与分析; 岗位要求: 1、计算机、统计学，经济学、金融学、数学等相关专业，统招大专及以上学历 2、责任心较强、逻辑思维强，良好的学习能力和逻辑思维能力 3、良好的数据敏感度，能熟练操作Excel等办公软件 福利待遇: 1、工作时间:早九晚六，周末双休 2、五险一金，员工免费体检，带薪年假: 3、完善的培养体系和升迁机会，有竞争力的薪酬机构;舒适的办公坏境；优越的福利保障；,大专,1-3年,5,全职,,标力大厦,标力大厦,2022-07-14,2022-08-14,2022.0,2022.0,智联招聘
